%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.fix,field.zone_num,field.zone_letter
1582897581325204443,6643,1582897581321119070,,42.3401577183,-71.0925503233,7.372,327622.356688,4689665.29265,5,19,T
1582897581534614726,6644,1582897581530390977,,42.3401584067,-71.0925476667,7.362,327622.577426,4689665.3637,5,19,T
1582897581729924239,6645,1582897581727216005,,42.3401591433,-71.0925449367,7.352,327622.804337,4689665.43997,5,19,T
1582897581932212846,6646,1582897581925153970,,42.3401597833,-71.0925421117,7.345,327623.03881,4689665.50531,5,19,T
1582897582137354517,6647,1582897582131215095,,42.3401605983,-71.0925395983,7.309,327623.248087,4689665.59071,5,19,T
1582897582330087818,6648,1582897582326250076,,42.34016126,-71.0925367583,7.287,327623.483855,4689665.65843,5,19,T
1582897582533442694,6649,1582897582526319980,,42.3401619983,-71.0925341433,7.24,327623.701297,4689665.73511,5,19,T
1582897582735944507,6650,1582897582726619958,,42.3401627183,-71.0925314467,7.241,327623.925416,4689665.80959,5,19,T
1582897582942589146,6651,1582897582936137914,,42.3401635417,-71.09252897,7.225,327624.131695,4689665.896,5,19,T
1582897583140070992,6652,1582897583127918958,,42.3401642733,-71.0925267083,7.169,327624.320011,4689665.97266,5,19,T
1582897583329117567,6653,1582897583325366973,,42.3401648967,-71.092524425,7.174,327624.509816,4689666.03725,5,19,T
1582897583543150188,6654,1582897583529825925,,42.34016528,-71.0925221167,7.191,327624.701025,4689666.07513,5,19,T
1582897583727955467,6655,1582897583723066091,,42.34016582,-71.0925198583,7.158,327624.888542,4689666.13052,5,19,T
1582897583930527096,6656,1582897583924065113,,42.3401662333,-71.0925179483,7.156,327625.047018,4689666.17254,5,19,T
1582897584145242893,6657,1582897584132965087,,42.3401666267,-71.0925161017,7.117,327625.200222,4689666.21248,5,19,T
1582897584336522962,6658,1582897584328948974,,42.34016687,-71.0925145983,7.161,327625.324732,4689666.23645,5,19,T
1582897584527830228,6659,1582897584524039983,,42.340166925,-71.092513205,7.18,327625.439665,4689666.23973,5,19,T
1582897584733230366,6660,1582897584725414037,,42.3401670283,-71.092512255,7.182,327625.518209,4689666.24928,5,19,T
1582897584943577697,6661,1582897584934818983,,42.34016698,-71.0925117483,7.176,327625.559816,4689666.24289,5,19,T
1582897585140847868,6662,1582897585137145042,,42.3401668967,-71.0925119167,7.171,327625.545721,4689666.23397,5,19,T
1582897585332509272,6663,1582897585325309991,,42.3401669667,-71.0925120217,7.188,327625.537262,4689666.24196,5,19,T
1582897585532944640,6664,1582897585525063991,,42.3401671233,-71.0925116667,7.181,327625.566936,4689666.25864,5,19,T
1582897585720628450,6665,1582897585718511104,,42.3401672983,-71.0925111817,7.171,327625.607368,4689666.27708,5,19,T
1582897585939774910,6666,1582897585927479028,,42.3401673867,-71.0925104467,7.163,327625.668159,4689666.2854,5,19,T
1582897586139594096,6667,1582897586135653972,,42.3401673517,-71.0925094333,7.165,327625.751542,4689666.27946,5,19,T
1582897586332207034,6668,1582897586325560092,,42.3401675417,-71.0925080983,7.146,327625.862039,4689666.29785,5,19,T
1582897586537303024,6669,1582897586531080961,,42.340167785,-71.0925061683,7.164,327626.021698,4689666.32096,5,19,T
1582897586734967920,6670,1582897586728183031,,42.34016804,-71.092504135,7.192,327626.189901,4689666.34516,5,19,T
1582897586947889835,6671,1582897586936007976,,42.3401682917,-71.092502025,7.166,327626.364411,4689666.36882,5,19,T
1582897587139954618,6672,1582897587132426023,,42.3401684833,-71.0924997283,7.158,327626.554135,4689666.38545,5,19,T
1582897587335070094,6673,1582897587330857992,,42.3401687183,-71.09249746,7.167,327626.741643,4689666.40695,5,19,T
1582897587540042855,6674,1582897587527194976,,42.34016907,-71.092495225,7.123,327626.926724,4689666.44147,5,19,T
1582897587722184280,6675,1582897587721012115,,42.3401695883,-71.092492865,7.114,327627.122558,4689666.49424,5,19,T
1582897587949233282,6676,1582897587937158107,,42.3401700717,-71.0924905583,7.108,327627.313902,4689666.54323,5,19,T
1582897588143395100,6677,1582897588134197950,,42.3401705417,-71.0924881633,7.082,327627.512487,4689666.59057,5,19,T
1582897588344570523,6678,1582897588332416057,,42.340171095,-71.0924858983,7.059,327627.700591,4689666.64742,5,19,T
1582897588534091825,6679,1582897588528649091,,42.340171725,-71.0924836733,7.072,327627.885608,4689666.71287,5,19,T
1582897588732317865,6680,1582897588724986076,,42.34017244,-71.0924814817,7.03,327628.068112,4689666.78782,5,19,T
1582897588950600015,6681,1582897588938463926,,42.34017314,-71.0924792633,7.027,327628.252772,4689666.86105,5,19,T
1582897589134994874,6682,1582897589131392002,,42.34017362,-71.0924769433,7.038,327628.445206,4689666.90965,5,19,T
1582897589328994958,6683,1582897589325294971,,42.3401741017,-71.0924747583,6.986,327628.626523,4689666.9587,5,19,T
1582897589529429444,6684,1582897589523039102,,42.3401745983,-71.0924726317,7.023,327628.803075,4689667.00954,5,19,T
1582897589718801436,6685,1582897589717854022,,42.3401752067,-71.0924704317,7.02,327628.985974,4689667.07263,5,19,T
1582897589933635518,6686,1582897589929917097,,42.3401757533,-71.0924682,7.002,327629.171313,4689667.12881,5,19,T
1582897590141286371,6687,1582897590133477926,,42.3401762967,-71.0924660383,7.023,327629.350877,4689667.18476,5,19,T
1582897590332604218,6688,1582897590330399990,,42.3401767567,-71.0924636617,7.037,327629.547924,4689667.23102,5,19,T
1582897590530008404,6689,1582897590526287078,,42.3401772883,-71.0924615017,7.051,327629.727318,4689667.28568,5,19,T
1582897590737347064,6690,1582897590725377082,,42.340177725,-71.092459355,7.047,327629.905355,4689667.32982,5,19,T
1582897590941491806,6691,1582897590933357954,,42.3401782083,-71.092457315,7.017,327630.074731,4689667.37935,5,19,T
1582897591125207113,6692,1582897591123097896,,42.3401785967,-71.0924553317,7.027,327630.23918,4689667.41846,5,19,T
1582897591323742504,6693,1582897591319766998,,42.3401789067,-71.092453365,7.006,327630.402041,4689667.44889,5,19,T
1582897591529417224,6694,1582897591525875091,,42.3401790067,-71.0924519167,7.014,327630.521629,4689667.45706,5,19,T
1582897591723516803,6695,1582897591722768068,,42.340178795,-71.0924516783,7.05,327630.540684,4689667.43307,5,19,T
1582897591927059139,6696,1582897591919821977,,42.34017874,-71.0924522733,7.045,327630.491518,4689667.42817,5,19,T
1582897592145602628,6697,1582897592133492946,,42.340178525,-71.0924529567,7.048,327630.434637,4689667.40568,5,19,T
1582897592330650101,6698,1582897592327043056,,42.34017827,-71.0924537633,7.049,327630.367487,4689667.379,5,19,T
1582897592532468692,6699,1582897592525600910,,42.34017751,-71.0924537517,7.013,327630.366371,4689667.29459,5,19,T
1582897592726229887,6700,1582897592722513914,,42.3401763733,-71.0924534033,6.945,327630.391961,4689667.16766,5,19,T
1582897592946838111,6701,1582897592940335988,,42.34017512,-71.0924532467,6.9,327630.401442,4689667.02817,5,19,T
1582897593131377405,6702,1582897593127618074,,42.34017354,-71.0924525917,6.874,327630.451084,4689666.8514,5,19,T
1582897593331940338,6703,1582897593328046083,,42.340171945,-71.0924520717,6.865,327630.489563,4689666.67323,5,19,T
1582897593526540149,6704,1582897593522517919,,42.3401700217,-71.09245146,6.83,327630.534697,4689666.45842,5,19,T
1582897593723820923,6705,1582897593719145059,,42.340167985,-71.092450695,6.855,327630.592152,4689666.23071,5,19,T
1582897593939639087,6706,1582897593929502964,,42.3401661417,-71.0924499083,6.812,327630.651921,4689666.02443,5,19,T
1582897594137679141,6707,1582897594133750915,,42.3401644383,-71.0924490767,6.764,327630.715779,4689665.8336,5,19,T
1582897594331042033,6708,1582897594327239036,,42.34016252,-71.0924481083,6.754,327630.790309,4689665.61862,5,19,T
1582897594530222572,6709,1582897594526469945,,42.3401604483,-71.0924473133,6.738,327630.85014,4689665.38697,5,19,T
